text,label,uuid,label_id
what are the sunday flights from oakland to washington dc,flight,2d6e6d0d-db46-4ded-88d7-b457da3f42c5,0
show me the evening flights from atlanta to washington on wednesdays,flight,c55cf4ac-851a-40d5-904a-6544b2d21074,0
list the delta airlines flights from boston to philadelphia,flight,ebc839c7-a4af-44fa-abc6-6e083e287c51,0
i need information from denver to pittsburgh,flight,d3fb954e-9308-40a8-97b4-7c3bdd3a2b76,0
which delta flights fly from boston to philadelphia,flight,a41e412f-d3a9-46e9-aaa7-4049275f7895,0
i also need service from dallas to boston arriving by noon,flight,55148f35-191c-412d-9df3-6f9adb4df645,0
what are the classes of service for american airlines,flight,02c7c6ba-6c80-4896-acb2-d41d5370630e,0
list the flights from philadelphia to dallas on american airlines,flight,45d6a145-4f6b-4aad-adfa-71ed9a21a1bd,0
i want a flight from houston to memphis on tuesday morning,flight,30b06f41-ab22-4b68-8ac3-6638b6949971,0
i want to go from boston to atlanta on monday,flight,475e829b-0dc7-4e78-8a47-a02d8f5715bb,0
i 'd like to book the cheapest one way flight from pittsburgh to atlanta on july twentieth,flight,eb45372c-ad67-432a-9a02-89e131f0d4d2,0
please list the flights from ontario california to orlando florida,flight,791b5cfb-8743-4bcc-86de-1e01289799d1,0
what flights leave phoenix on wednesday evening and arrive in milwaukee,flight,68604a36-02a0-4263-a642-82dde78bdeb0,0
what flights from baltimore to san francisco arrive before 8 pm in san francisco,flight,b69d5623-0bc6-40e5-9f6f-1b08e657f4c9,0
what is the earliest flight from memphis to las vegas,flight,c389c98c-5a69-4290-960b-ff5c1d2d71a1,0
all flights from denver to philadelphia,flight,8787d120-6d80-4c29-ab8d-5b789141d389,0
give me the flights from salt lake city to new york city arriving before 6 pm,flight,d24cf195-309a-4277-9700-ff7c5ba96116,0
i 'd like to fly nonstop from atlanta to baltimore and get there at 7 pm,flight,c6bea122-d12c-4490-afad-771a13f07978,0
i 'd like the flights from san jose to nashville on the morning of friday june third,flight,1e5570ba-7add-4d75-aa15-93d68c5afa31,0
what flights leave seattle on sunday on continental,flight,db570446-fbc9-4fae-8dea-81819559de1f,0
can you list all flights from chicago to milwaukee,flight,37a836e6-5900-442d-827f-8d2ecfcd5e61,0
show all flights from pittsburgh to san francisco on july twenty eighth 1991,flight,a2e326ba-9534-49b3-a241-e407ddb21ec2,0
show me the cheapest fare from baltimore to dallas,airfare,104a07dd-4811-4e0a-8d10-d1b37c0ae967,1
is there a meal on delta flight 852 from san francisco to dallas fort worth,meal,d5bc9dd3-0176-4e98-a78b-e9cd2d5ba573,18
yes i would like to find what flights are available from atlanta to boston on the morning of july seventh,flight,7987f025-f93a-4437-88af-fac575eff3ed,0
what are the flights available in the morning between denver and san francisco,flight,52fa6e30-cc4a-4cf0-a33c-b826c061a32a,0
what flights are available with q fares from boston to pittsburgh,flight,6276f09d-fe35-4029-b100-b921ae558b50,0
how much time does it take to go between the airport and downtown by ground transportation in dallas,ground_service,4b100333-d9d0-477d-9c0a-3dcf84aca33b,2
what flights from pittsburgh to atlanta on wednesday morning serves breakfast,flight,4bfcbc08-620e-46ee-888d-449787f27cdf,0
what flights from kansas city to denver after 845 in the morning,flight,301c35ef-f1c7-4085-b478-62469dad3c16,0
flight will start from boston,flight,227479fd-7c4a-414a-80b2-5bc42364b53f,0
show me flights from milwaukee to orlando on thursday morning,flight,94a510fc-94f4-4f10-b3b2-3441bc590c2e,0
can you show me evening flights from nashville to houston that serve dinner,flight,92a9b2b8-4f48-4d89-8eb4-e318ca98e200,0
give me us air flights for next wednesday from cleveland to miami,flight,5d17cd03-fc33-4db7-9ef5-5425e00b9549,0
show me all prices of economy from baltimore to dallas,airfare,df477bc8-4f44-479e-afb8-966dec7ba029,1
show me all the twa flights from indianapolis to houston that arrive around 11 am,flight,a3a8bc55-3b7f-47eb-be27-ffc848eca104,0
show flights between boston and philadelphia,flight,92893a31-8ea5-4df3-b273-6753246b1d35,0
i need to take ten people from phoenix to san diego please give me the flights during week days,flight,6b99352f-cba3-4cf9-916c-7205cf403c7e,0
list the earliest flights from st. paul to houston,flight,a7af32e0-974c-49a7-8009-e5bc406a1718,0
what is the fare from san francisco to dallas fort worth on delta flight 852,airfare,07be6bc3-3d2b-46bd-812d-6831a7c90df8,1
what flights go from boston to san francisco with a stop in dallas,flight,0b2f4559-1d8c-4d84-8dca-3f50cd25e1f1,0
list the flights from denver to san francisco after 2 pm on a monday,flight,b932b1e7-68da-4555-b8ec-06f597a5ad20,0
how many flights has continental into and out of atlanta,quantity,00d516ec-2687-491a-913a-35434ce68234,3
i would like a flight from san francisco to pittsburgh on friday morning after 10 o'clock,flight,bf9d9920-686d-4144-99dd-2fe22593a483,0
please list all flights from san francisco to pittsburgh on sunday,flight,f7a3110c-6f5b-4324-9453-30f841fa0f1a,0
show me one way flights from milwaukee to orlando,flight,191274b4-7e73-4477-9654-6e97732f75ac,0
what afternoon flights are available from atlanta to san francisco,flight,2f47ebe8-835f-4c02-a192-b293afb233c2,0
what type of aircraft is used flying from atlanta to denver before 12 noon,aircraft,6c0aee56-757e-4021-8db8-eb8d417d354f,8
show the flights from pittsburgh to san francisco again on monday,flight,5276fd99-81e5-4f80-9b7a-64148510e43b,0
could you find me a flight from boston to san francisco that stops in denver,flight,b99065c1-5319-4a98-804d-cad6a03adc04,0
show me a list of flights from san francisco to boston for august thirtieth,flight,5233d327-f110-4efc-acce-ddb088c6b5de,0
okay i 'd like a flight on us air from indianapolis to san diego in the afternoon what 's available,flight,d6dddf15-9811-41bd-ba34-9f9e06e44272,0
list daily flights from boston to oakland using united airlines,flight,90d63970-fb7f-4e89-ab58-271823aad657,0
what is the next flight from pittsburgh to san francisco after delta flight 1059,flight,3666bdc1-fa6a-4844-b686-e4fe3f4787f8,0
i would like a nonstop flight from memphis to las vegas on march second,flight,660a6357-e04a-43f5-a238-79295959f638,0
what 's the cheapest round trip fare between boston and washington,airfare,1dc49337-c5ac-49bb-a59e-f4e8d293c149,1
what is the earliest flight flying from pittsburgh to atlanta on july fifth,flight,9fdeac95-215d-4a97-baa5-3d82ca7931ce,0
what types of aircraft does delta fly,aircraft,bc7680a0-3629-4ed6-9d75-67bd46d48deb,8
i need a flight from los angeles to charlotte today,flight,c101c417-a62b-4511-bbcf-f731548d5ba0,0
what flights are there from atlanta to oakland on thursday,flight,cbbc9e15-28d6-458e-9c02-278d0e167285,0
show flights between boston and denver,flight,d846a479-33a2-4b35-afaa-43661adaa8c3,0
i would like to fly united airlines from washington dc to denver colorado,flight,4fb2642b-05f9-4a36-94a9-a3ad894dc9c1,0
what are the classes of service on lufthansa,flight,2f6ddf0c-8023-4901-9fdd-480c0577979a,0
list all american airline flights which leave phoenix on wednesday and stop at milwaukee,flight,1e670b4d-6b3e-46d0-af6b-ee21f9a50eb7,0
show me the flights from denver to pittsburgh and atlanta,flight,60aec5f4-ffc2-4e10-9f91-bf6306d989e2,0
what is the cheapest flight from denver to pittsburgh on july twenty sixth,flight,a4106dfb-d431-4e1c-8747-bf5ec974efd4,0
can you tell me the cheapest flight between boston and san francisco,flight,b00efad4-dc06-4920-a86d-b84ea64cf55d,0
i need to go from philadelphia to dallas,flight,fc8bafd0-39d9-49ae-8cdd-28d7c1cb86a2,0
what ground transportation is there in dallas,ground_service,13d43966-cec7-40c1-83b1-8ebb82e5961c,2
i want to leave boston at 838 and arrive in denver at 1110 in the morning,flight,36a421db-3780-43b5-b5e8-ded6974e5d00,0
show me ground transportation in san francisco,ground_service,51b2ab60-a04f-4cd1-86ab-a379a2497813,2
i 'd like to find the cheapest flight from boston to san francisco,flight,7a2420a4-0392-45bf-8102-71e18caa9713,0
what flights are available from boston to denver,flight,7c7f042d-345a-471c-bda3-1030afa27435,0
what time are flights from denver to san francisco on continental airlines,flight_time,806ab902-bf5a-4e57-a686-4c661337f994,5
what is the cheapest fare that i can get between philadelphia and san francisco,airfare,510553de-0af2-4238-b5d2-7b68d1ac85a7,1
what is the latest flight in the day from baltimore to atlanta,flight,539e145c-7f0b-420f-9e3f-8c86b37bf5c7,0
i would like to see the flights from denver to philadelphia,flight,4ce01505-4736-49c1-a62f-4af80a832449,0
show me the round trip flights between phoenix and salt lake city,flight,8a7bedc6-5995-4bb6-ba03-ffea399478e8,0
show me the flights from atlanta to boston,flight,d8cf9181-b088-4210-8af6-d2abf59b7b80,0
please list for me the flights on united airlines between boston and denver,flight,8b66c5d3-2d96-4916-b37c-ead9565eb609,0
what flights do you have today from san francisco to pittsburgh,flight,9f98c82f-c8f9-4c73-b156-479f828d2bd1,0
list nonstop flights on sunday from new york to las vegas and list nonstop flights on sunday from memphis to las vegas,flight,22d3af97-2eaf-42a0-aa22-277314929639,0
i want to go between boston and san francisco,flight,648a0056-97b2-4966-8041-7dda4d7e3963,0
from sfo to denver,flight,023d6a2c-65be-494d-b825-e1135c24d372,0
what type of aircraft leaves from boston to washington dc at 9 am during a weekday,aircraft,52b975d9-12ff-44b4-9e85-39bb198c94ea,8
can you list the earliest flights from oakland to salt lake city on thursday,flight,dd0b13fb-4ed4-4e30-b3ac-21d5da93e4ff,0
is there a flight leaving at 1505 from pittsburgh to baltimore on july twenty fifth 1991,flight,b9f5b7b5-5fdf-4d87-b39b-780ef46ddb79,0
please list all flights on northwest and united airlines that go to denver,flight,f4a8f5b1-3e44-48ce-b4d9-a214f5f6e55d,0
do you have a night flight from washington to boston on august twenty seventh,flight,863cf232-08d3-46c1-8936-1056cc63b79c,0
show me the most expensive one way flight from detroit to westchester county,flight,50efded4-db91-40fa-bc84-29513b60b21b,0
what are the round trip fares for flights from denver to philadelphia arriving after 1700 on continental,airfare,59d560f2-ec0b-4bba-8e35-698b416e60e4,1
show me all flights from denver to philadelphia on saturday after sunday which leave after noon,flight,da65b707-4bfb-4b84-ada8-78ba17127d64,0
in atlanta i would like information on ground transportation,ground_service,67993f1e-1ced-4543-b58f-6dcfe739e51a,2
round trip houston to las vegas nonstop,flight,a72d5e5f-7621-496e-9cee-43ba59e76007,0
give me the cheapest one way flights between boston and philadelphia which arrive after noon on a tuesday,flight,9ab1d944-c79c-43f6-b98e-db09da4074e4,0
how many cities are served by twa with first class flights,quantity,5ec073d4-a819-4d20-8a4c-fc5b0205727f,3
what is the earliest flight on thursday from atlanta to washington dc,flight,39e788de-89e3-4202-8eae-9823ea796df0,0
show me all flights from boston to pittsburgh on wednesday of next week which leave boston after 2 o'clock pm,flight,48f88ed6-d51b-4d0d-8d78-8924dac2d97d,0
flights from chicago to denver on continental on saturday morning,flight,2179865d-ff25-46d1-91ba-062a818b1e16,0
is there a flight from atlanta to san francisco which connects in dallas,flight,49bbe978-8d45-4935-8502-3ad8e4268902,0
what airlines fly between boston and san francisco and stop in denver,airline,7f3ad472-b858-4af2-b124-52f7a1ee134d,4
can you find out about the ground transportation available in atlanta,ground_service,8859d698-1cc5-41e2-b3d8-befc2346aaf1,2
does any airline have an afternoon flight from boston to oakland,airline,19bcb430-02ee-41d1-9e79-7c30f8a53089,4
okay on tuesday june first i 'd like to go from phoenix to detroit in the late afternoon,flight,2a3103f2-8045-4fc6-8faa-c00496bce6ad,0
list flights leaving denver and arriving in orlando on saturday departing after 12 pm,flight,47b73477-14fc-4689-88de-60afbba6d763,0
show me the flights to and from love field,flight,e7840b12-9403-4810-b468-0f6ede1fe072,0
which airlines fly from boston to washington dc but stopover in some other city,airline,63a2648f-eacc-41f8-b6f3-c15216707212,4
show me all the northwest flights from new york to milwaukee that leave at 720 am,flight,bb55f5c4-c486-4876-877a-31af744aa260,0
show me the list of flights from philadelphia to denver that leave in the afternoon,flight,9a363491-7aa5-4625-a513-781cd1826a13,0
what are the flights available after 6 pm between san francisco and boston,flight,92fd521e-f27f-414b-9c1f-3489ca66133d,0
what round trip flights between atlanta and denver qualify for fare code qx,flight,c85b25f6-029f-4172-b06a-862be89aef08,0
could you please find me a nonstop flight from atlanta to baltimore on a boeing 757 arriving at 7 pm,flight,0465423c-857b-4cf4-b6b0-2edcf20857bd,0
what is the earliest flight from boston to washington,flight,067920c3-a808-4533-97a3-1ab71d7f09d9,0
wednesday morning flights between baltimore and newark,flight,a02832e1-35b2-4b04-80ed-bec865f59137,0
when can i fly from philadelphia to dallas on a saturday morning,flight,685645b5-7b9c-4e6f-aae4-328b5c6a78d3,0
what is the earliest flight leaving denver and arriving in baltimore on united airlines first class on july fourth,flight,efffc6ac-ce00-4a39-9d0c-cfebce019f9d,0
flight from boston to baltimore,flight,198f57c3-0853-4b9f-8db9-5b8f56a5b062,0
i 'd like to see flights from pittsburgh to philadelphia,flight,fc820bfd-8593-4c37-860c-7dc0a5a596f2,0
can you tell me the flights on october fifteenth 1991 from boston to oakland,flight,0e94342e-1f7c-4fc5-a91a-0e1cd3c2bd4b,0
show me all the prices of flights from baltimore to dallas,airfare,0f1b8fa3-17c9-4f35-bfa1-402fb950f505,1
please list the flight times for boston to pittsburgh,flight_time,f1a44797-459e-4577-a83a-1ec95396295f,5
i would like to see the flights from baltimore to philadelphia,flight,7b0d898d-b0a3-429d-92b2-fffac6d1ced2,0
what is the meaning of meal code s,abbreviation,30bc28e1-902f-4c56-8392-27265af19d8e,6
ground transportation baltimore,ground_service,9b30e218-b8c6-4419-b2b9-6fc7c0ea7a08,2
okay what flights are there us air from orlando to cleveland leaving in the afternoon,flight,5823f9ed-0067-418e-958a-d1a03860374f,0
i want to fly boston to san francisco,flight,f3c8c673-ad37-4e2c-b4b5-14e7f9ec57cd,0
give me the flights from phoenix to milwaukee on wednesday,flight,52395ab0-9383-4009-a93a-b75c36a9b093,0
what flights are there from memphis to las vegas,flight,d81e8d5a-15dd-4b98-91b7-7cf1391e21b0,0
i 'm looking for a flight from pittsburgh to san francisco,flight,ee3d0ca2-1aed-4bbb-9940-286a835add50,0
what is the fare from atlanta to boston on coach one way,airfare,316f5ebc-79bc-476f-82a1-a2b7df69e3a6,1
how far is downtown from the airport in dallas,distance,338c69e2-0954-4a54-8b17-22974b182ae6,10
show me the flights on delta that go through atlanta,flight,b6bc0c7b-6461-46a0-93b6-730c1ef45d1a,0
can you list costs of denver rental cars,ground_fare,d9a652c9-f2fd-40b2-918e-9b2e14d6ca02,11
list departure times from denver to philadelphia which are later than 10 o'clock and earlier than 2 pm,flight_time,fd7d6243-375c-42ca-ad0f-00b02b43194f,5
what is the cheapest one way fare from atlanta to boston,airfare,f20450da-da14-419a-9331-a8182e643e1c,1
list the flights arriving in atlanta from boston between 4 and 8 pm,flight,849403db-e3a2-4b5c-aadf-8efbb3e7e2e1,0
how much does it cost to fly from boston to atlanta,airfare,884e53cd-30f2-4a59-9324-4445e0886057,1
may i please see airlines and flight numbers from new york to toronto on the same date june seventeenth also arriving in toronto before noon thank you,airline+flight_no,299ffc89-508f-4361-96f9-af83cccfc488,12
please show me airlines with flights from philadelphia to dallas,airline,e769ee6c-de6f-4198-b834-a3a0b22f97ae,4
what american airlines flights from phoenix to milwaukee depart phoenix after 6 pm on wednesday,flight,61ce0a41-c292-42dd-878f-b56460cfd716,0
what are the flights and fares from boston to philadelphia,flight+airfare,c16813bb-0eed-45e6-bcee-c1111ede1c64,21
what is the distance from boston airport to boston,distance,747cfe16-3dc2-4a42-80eb-c54eb9c58f60,10
i want to fly from kansas city to chicago next wednesday arriving in the evening and returning the next day,flight,05135636-6500-433f-ae54-9a509088baed,0
flights from kansas city to cleveland on wednesday arriving before 5 pm,flight,88bda867-235d-4450-b22a-a499f48cd2c8,0
i need to go to san diego from toronto but i want to stopover in denver,flight,aed6a712-7f9e-4844-86ed-16bbc5ffbb5f,0
of all airlines which airline has the most arrivals in atlanta,airline,b725cb10-a4e6-489b-bb28-d89d48715849,4
list all flights from baltimore to atlanta after noon thursday nonstop,flight,755665ca-d995-4bbe-85ac-b74064a70713,0
i want a flight on saturday from minneapolis to long beach,flight,e6e93a7e-144f-4f25-a592-facf2e668235,0
show me the list of us air flights between boston and dc,flight,7eeac7f8-e071-4a3c-8886-c6f4c0f1d8a0,0
tell me about ground transportation at salt lake city,ground_service,77fdf86e-3643-468d-8e7f-5bb66c1ac061,2
i 'd like a flight tomorrow from kansas city to newark in the morning,flight,24103d38-8b94-4014-84df-1f84ef1b791f,0
what is the earliest flight from washington to san francisco,flight,3b8e94be-e21d-442c-8fee-a1b224312635,0
what are the different classes that an airline offers,flight,925e308c-bad1-487c-a196-d086b83cee2f,0
what does ewr stand for,abbreviation,6f2592ce-760c-44c2-b984-59642a407d27,6
show all connecting flights from pittsburgh to oakland,flight,e084c62b-17d6-4a32-9429-e886256ec44b,0
i 'd like to arrange for two friends to fly into los angeles next saturday evening one of the people is coming from kansas city and the other is coming from las vegas,flight,e4924231-518f-4055-8da3-7361b0f01418,0
can i need to order food in advance,meal,011580d9-1e53-40cb-9ad8-44efb96dc83d,18
i 'm trying to find a flight from columbus to phoenix through cincinnati,flight,f1c65a7f-7db7-4cb8-aec5-53bcff4196f9,0
what ground transportation is available at denver airport,ground_service,ca9371db-8e33-46a6-b381-747d4e1d27e4,2
flights from nashville to orlando daily,flight,488255c7-73d0-41e9-aa08-e1caa970a4e3,0
thank you for that information now i would like information on a flight on april sixteen from atlanta to philadelphia early in the morning,flight,d282bcdd-9e87-428f-b4cb-3d20ba86225c,0
pm flights dallas to atlanta,flight,a1b5f4cc-2ab0-4af7-aab7-0926af1ba593,0
i wish to book a flight from pittsburgh to atlanta coach discount fare,flight,37b24583-9c73-4b9d-8422-72e70628c2f6,0
airline code as,airline,df95dff1-a3be-4236-8ab5-61f0d376da33,4
coach fares only weekdays for denver to boston,airfare,067388cb-5ca2-420a-a3ef-79191c834619,1
i want to fly from philadelphia to dallas and make a stopover in atlanta,flight,3b62d2fa-7ff3-406e-a2e6-a15387f1c208,0
show me the flights from baltimore to dallas,flight,9f43b913-7b6c-45a7-9f5b-2a647fff1d33,0
show me the flights from cleveland to memphis,flight,3d4fe7c0-5f4e-4047-a838-f3df127e190b,0
show me a list of ground transportation at denver,ground_service,47ed1ad0-b686-4783-b4f2-3ac7ff2e95a6,2
what stops does dl 838 make from san francisco to atlanta,flight,6ff9a310-e7b0-4328-87f7-4c48c0f06300,0
what is the earliest morning flight leaving boston for washington,flight,7ca3a695-c20f-44d2-a65f-71459011c267,0
what are the morning flights in the next two days from nashville to tacoma,flight,e66eec37-9a54-490a-8751-1f5ca1a267e2,0
i would like to fly from st. paul to san jose monday morning from san jose to houston tuesday morning and from houston to st. paul on wednesday morning,flight,47788686-5f73-4c11-9c8d-19e3eb300949,0
what are all monday flights from denver to san francisco on united airlines,flight,5c38735e-f5e8-4949-8fa2-d99b5c4be039,0
what flights are there from dallas to houston,flight,be9f2e94-99b8-410b-a326-0e8938831a8f,0
show flights from denver into san francisco,flight,58bf4796-f7fc-4403-8835-6b4564dab690,0
how many passengers can a boeing 737 hold,capacity,3db74085-b6ae-42e1-850b-e8cafffd8fc1,16
what flights go from boston to atlanta next tuesday,flight,1b1dded8-3351-4d2f-b911-34fd6844d06c,0
please list information regarding san francisco airport,airport,1c6547ec-19e0-47ca-bc3a-5ec0fbb57bf7,13
please list the flights from baltimore to san francisco on fridays,flight,d281de54-06f7-4d94-9e5d-c5e976a3c656,0
show me all flights from kansas city to chicago on june sixteenth arriving around 7 o'clock in the evening,flight,4e7dca6a-6baf-4168-bc38-ec490bac06ef,0
do i get a meal on the atlanta to bwi flight eastern 210,meal,1ad54e68-9d9b-4668-bd20-3b564ae40cc0,18
i 'd like to find a nonstop flight from boston to atlanta that leaves sometime in the afternoon and arrives in atlanta before evening,flight,0f2f980a-bed8-4fdc-a662-3034a6eedc80,0
what is the earliest flight from oakland to washington dc on sunday,flight,d634e0d4-b011-401b-83b3-b6a69df44817,0
i am interested in a flight on an aircraft number 727 i would like to go from washington to atlanta,flight,a6f7e76b-dabd-482b-b954-8adb373dfe6b,0
okay how about a flight on sunday from tampa to charlotte,flight,24a5c571-0141-4d7b-ad6b-829a4e3ddf2b,0
show me the flights from atlanta to washington dc on wednesday night and thursday morning,flight,80d1f88c-af3f-4fd4-a543-26a9fc35cc23,0
is there ground transportation from the dallas airport to downtown dallas,ground_service,39353569-81fa-40b0-a35b-2b6832739e5e,2
list all the takeoffs and landings at general mitchell airport,flight,1217f52b-114d-48a9-bab3-bba18a822924,0
i want a flight on twa from boston to san francisco,flight,9f8f4e98-540a-4e0a-9059-3ce68057bfcb,0
what are all flights from denver to philadelphia on saturday,flight,a56f1ea4-c44a-42c3-8bf6-189fcc4df441,0
what 're the cheapest flights from new york to miami,flight,70452557-1830-46df-a558-8766bc3ba8ca,0
i 'd like the first flight in the morning from boston to washington,flight,9dc27d46-ca9c-496c-91dc-16f8a5803d66,0
information on american airlines from washington to fort worth,flight,a5e00573-9811-4b6a-b25b-5d292f919fec,0
american flights from chicago to los angeles morning,flight,7b680335-ff40-4521-b596-6da549c558eb,0
flight from dc to salt lake city,flight,32dfe992-6a5a-4e50-8008-0adf1d7106be,0
what is the number of first class flights on american airlines,flight_no,a3219481-93a3-42f7-97a9-8d4af581e585,23
tell me about flights from toronto to salt lake city leaving toronto between 530 and 7 pm,flight,9e7b3713-e33d-4400-a6aa-4a1b802c5332,0
what are the flights between pittsburgh and san francisco,flight,425346ca-104c-483b-b913-34ee8af20354,0
does united airlines provide any first class flights from denver to baltimore,flight,5beba920-68d3-4b7f-8796-44f98922236e,0
what airlines are there,airline,34b36575-4e3e-49d5-8373-8eabd0e0a954,4
list all flights at general mitchell international,flight,d8050bb2-06c9-4a59-9346-20458a1837c8,0
what flights go from atlanta to washington dc on thursday,flight,d0ec6c72-36ff-408c-a5a0-a351f4b5ddb6,0
us 771 pittsburgh to philadelphia what is the fare,airfare,c4689965-719c-4e2b-90a9-94ed03453635,1
may i have a listing of flight numbers from columbus ohio to minneapolis minnesota on monday,flight_no,03ed94bd-7956-41a2-b9cf-c56d9d1100b7,23
flying from pittsburgh to philadelphia on us air,flight,e53673c4-9798-498f-bd7d-38748cab9907,0
round trip first class fares new york to miami,airfare,2908ec13-dc07-4e51-aec7-09bca687c1f6,1
i 'd like to go from boston to san francisco stopping in pittsburgh,flight,965af6f2-98ea-44e4-868d-40ff935bfd2e,0
show me a list of flights on july twenty second leaving dc to dallas leaving dc after 6 pm,flight,b26f4ecc-2c52-441f-a9ac-c21f464febad,0
are there any flights between pittsburgh and baltimore using a j31 aircraft,flight,f39dcaaa-f8a9-4c61-b60e-b914414deaee,0
what is the least expensive flight from denver to atlanta,flight,13570288-042b-4a82-ad59-ff4c891206c2,0
is there ground transportation available in denver,ground_service,5e43a380-1ccb-4746-87d5-e56a8cbb3dea,2
what is the first class fare for a round trip dallas to denver,airfare,52b4f40c-fb29-44e2-b00a-670a73f80883,1
i would like to fly the cheapest rate available from pittsburgh to atlanta on wednesday morning,flight,484fc35c-b53d-4616-bc28-b82ebb0e639a,0
show me flights on september twenty sixth please,flight,1dfd3d02-43cf-4381-b580-9cf90877c491,0
what is the lowest cost for a one way ticket from boston to washington,airfare,7cee96f7-fb13-492a-885e-41d7eccdfc98,1
what ground transportation is there in oakland,ground_service,bcfefb81-df31-4d2f-bbe6-387cbb7c3d77,2
show me all flights from pittsburgh to atlanta,flight,5a01557d-ec99-439b-9252-c76851cba59e,0
i 'm looking for a flight from charlotte to las vegas that stops in st. louis hopefully a dinner flight how can i find that out,flight,88a0aee3-365d-4ecf-ad67-440e5a20d01c,0
list united flights from denver to san francisco on wednesdays,flight,55ff584a-c097-4547-b29a-1796fd2859a8,0
i need a flight from los angeles to pittsburgh on monday afternoon,flight,a63fb58c-ce21-46d0-981d-3af206cfd255,0
chicago to milwaukee,flight,769111f3-446f-4955-b314-2621cd23bdc1,0
please list the flights from new york to miami on a tuesday,flight,5cb64985-6880-4694-a1d8-bd2ab50165b3,0
how long does it take to get from denver to oakland,distance,74df3d63-9060-44b7-81b7-5ddd5b5442a1,10
flights from pittsburgh to baltimore between 10 am and 2 pm,flight,4e80ebe0-39db-4b89-ada6-800ac583ad57,0
what 's the smallest plane flying from pittsburgh to baltimore on december seventeenth,aircraft,c66686bf-b02b-495a-95a1-fb8950e7f49f,8
i would like a flight from oakland to philadelphia at one in the afternoon arriving at 5 pm,flight,fc2f8703-9e56-444b-b9f3-a33784ec84f1,0
all fares and flights from philadelphia and display time,airfare+flight_time,d0d02a0b-1ab0-49d3-b6a0-43d72957e287,19
what are your flights from denver to baltimore,flight,c6966ae3-a165-42c8-bcaa-ff8832fa1054,0
give me the flights from kansas city to chicago leaving next wednesday arriving at chicago at about 7 pm,flight,88fcbd0b-b851-4a74-a335-db05fd1a55e5,0
do you have an american airlines flight from denver to san francisco in the early morning,flight,449f8ac1-f040-4797-ba12-d3294991ddae,0
list flights from atlanta to boston on wednesday afternoon,flight,7972c4aa-5f50-43c1-9316-79698ab584f9,0
please show me all the flights from indianapolis to san diego tomorrow,flight,90b7f7bf-141c-4e47-89c9-6b64fe5389c0,0
show me flights from baltimore to philadelphia arriving after 2100,flight,935eba29-39fd-46e9-921c-dc03996fe55b,0
show me one way flights from tampa to st. louis departing before 10 am first class,flight,642a33ec-7c38-445c-89b2-d48111767f5e,0
show flights from pittsburgh into san francisco arriving after 12 noon,flight,226015e2-ff8d-4239-adaf-e1d7fd8f097f,0
i am interested in booking an early morning flight from dallas into houston on february twenty second and returning late in the evening of february twenty second,flight,4c41d606-5798-43cc-a67a-ea316067d2a5,0
how many first class flights does united have today,quantity,cff0f671-b8dd-4f09-adcf-929828861760,3
show me the flights from atlanta to washington dc on thursday evening,flight,90a9aa95-3e07-4ab0-b434-ba1db6435fe5,0
i would like to make a round trip between washington and san francisco,flight,83dec59b-1dc2-48ab-adc6-38642eaf4ca8,0
fares between atlanta and boston,airfare,dcbb77d0-cbe5-4501-9dc9-69b17d24f1de,1
show me all flights from new york to miami leaving on a tuesday and returning on sunday,flight,b36f4728-c97d-4dad-9b6f-a09171371a18,0
tell me the flights from dallas to baltimore,flight,268d5b6a-818b-4179-a219-d03b5d6ef645,0
are there any flights from pittsburgh to boston that leave between noon and 5 o'clock,flight,5bb1a0fd-7a1c-4628-adca-56e8bc2be7d0,0
show me all the flights from cincinnati to toronto,flight,64f33c67-7d4d-4d84-b96c-02eb0b7e1519,0
show morning flights from philadelphia to dallas,flight,3cdd82a5-f611-47ef-9dd5-a46f1b135cf9,0
san francisco to pittsburgh friday,flight,de22c44a-f991-4200-9dc4-047347bb1a61,0
information on ground transportation from airport to downtown boston,ground_service,32b761b1-1150-4d1e-b85c-2912c3ac3153,2
hi i 'm calling from boston i 'd like to make a flight to either orlando or los angeles,flight,c8959a4d-e28b-4a24-a2ce-a2ecf6abe95b,0
i 'd like to fly from dallas to san francisco at approximately 615 pm,flight,aa13caaa-d33f-4f3f-9a56-37cbe494dd03,0
i need a flight from philadelphia to san francisco next wednesday,flight,95c617b5-a3c6-4d1c-bece-3dfc5030d1ec,0
please show me round trip tickets from denver to oakland,airfare,94587c3d-fceb-4b41-b92e-f571361c5b96,1
show me your flights from atlanta to denver on june fourth,flight,1bc52f46-3c5c-4b23-b4bd-c5af5bd709c9,0
what flights are there from denver to atlanta,flight,a699ff0c-713f-4f7d-9d64-4b486560f7dc,0
i need information for flights leaving san francisco on thursday evening and returning to boston,flight,5ecb98b1-5406-43d9-ab12-dace182d8bb6,0
repeating leaving denver to san francisco before 10 am what type of aircraft is used,aircraft,8ff8ee76-9a0a-4c26-9ff7-95719115b22d,8
list nonstop flights from san francisco to oakland that depart in the afternoon,flight,0ef843e5-58d0-4836-92ed-fad81c7fde4b,0
show me the latest flight to love field,flight,2bfaf948-6941-4714-a41d-0d4f53e1263e,0
what nonstop flights are available from oakland to philadelphia arriving between 5 and 6 pm,flight,6e0cc650-1d7c-45ac-881d-8489961aa50e,0
